"env","cor"
"19CS",0.829480325271322
"19TA",0.675847644353548
"20CS",0.798428850250879
"20LY",0.749079695877403
"19CS",0.710705122687916
"19TA",0.624814458674591
"20CS",0.758997776489374
"20LY",0.617708183076347
"19CS",0.730216942248458
"19TA",0.760121968468217
"20CS",0.80719189717714
"20LY",0.547758878533666
"19CS",0.858899993222969
"19TA",0.743319523431568
"20CS",0.860822243433766
"20LY",0.821295045761708
"19CS",0.73759123720406
"19TA",0.615942629017589
"20CS",0.766920557336964
"20LY",0.562649120707503
