"env","cor"
"19CS",0.801297156922058
"19TA",0.792247684878232
"20CS",0.853925535790534
"20LY",0.835149689317955
"19CS",0.765885303840702
"19TA",0.762544130022636
"20CS",0.883662244351341
"20LY",0.788256421528086
"19CS",0.816791869705164
"19TA",0.831371660502987
"20CS",0.91927894324489
"20LY",0.866119891304011
"19CS",0.824182017797681
"19TA",0.86079121162643
"20CS",0.87986289629126
"20LY",0.817974362562073
"19CS",0.839011447214575
"19TA",0.862652327504169
"20CS",0.887201103890422
"20LY",0.858285000123521
