"env","cor"
"19CS",0.456475740996997
"19TA",0.458001332804655
"20CS",0.467516929739199
"20LY",0.172832761672581
"19CS",0.435396656943215
"19TA",0.278530628616711
"20CS",0.448726735001892
"20LY",0.407074946828198
"19CS",0.59778768260884
"19TA",0.411061851573096
"20CS",0.578367651089801
"20LY",0.582037802175714
"19CS",0.533581915555196
"19TA",0.692071919788371
"20CS",0.504421319717329
"20LY",0.226726598646233
"19CS",0.732057614691583
"19TA",0.640521874488989
"20CS",0.684593396888589
"20LY",0.381605902589496
