"env","cor"
"19CS",0.741045439032634
"19TA",0.768296597840023
"20CS",0.645754195616284
"20LY",0.819149849713021
"19CS",0.798331821625022
"19TA",0.715260858870694
"20CS",0.620240954989947
"20LY",0.698146900934881
"19CS",0.761908715818873
"19TA",0.80741690556382
"20CS",0.728275614517801
"20LY",0.770549719668406
"19CS",0.761487936826151
"19TA",0.82348712475304
"20CS",0.715792816939723
"20LY",0.79647168348805
"19CS",0.824154718809632
"19TA",0.726525996718492
"20CS",0.583763204888943
"20LY",0.724453522112893
