"env","cor"
"19CS",0.619008153681778
"19TA",0.434636404394601
"20CS",0.651089259782092
"20LY",0.495495589437656
"19CS",0.526711975055179
"19TA",0.509752956428005
"20CS",0.671807830785158
"20LY",0.241582410427646
"19CS",0.672250951934041
"19TA",0.540821114850247
"20CS",0.646826335963669
"20LY",0.477310296487151
"19CS",0.658337782539466
"19TA",0.596314495680482
"20CS",0.651484113713162
"20LY",0.483019604063081
"19CS",0.515888871382058
"19TA",0.22219480510708
"20CS",0.545435751210316
"20LY",0.492024572778991
