"env","cor"
"19CS",0.230436096925877
"19TA",0.353371528824158
"20CS",0.422984490734915
"20LY",0.360489486423174
"19CS",0.364065908085216
"19TA",0.241743152956969
"20CS",0.259695877580483
"20LY",0.301674245425144
"19CS",0.334884532193255
"19TA",0.52749458998645
"20CS",0.476874736700471
"20LY",0.242760642227767
"19CS",0.202731703026807
"19TA",0.546297218460295
"20CS",0.337037900571256
"20LY",0.531695169779527
"19CS",0.409659618413739
"19TA",0.496121642040262
"20CS",0.405117777110062
"20LY",0.264847671222177
