"env","cor"
"19CS",0.431675302450669
"19TA",0.381682834213608
"20CS",0.413294059966709
"20LY",0.665255174519626
"19CS",0.506474161506275
"19TA",0.343719880161878
"20CS",0.48394074870332
"20LY",0.544696677957549
"19CS",0.319214647108702
"19TA",0.129718675429229
"20CS",0.489633902056838
"20LY",0.536074890124012
"19CS",0.467787707024195
"19TA",0.438243246562989
"20CS",0.551927002025604
"20LY",0.593877402130954
"19CS",0.389997194261915
"19TA",0.341399145357632
"20CS",0.455773283540561
"20LY",0.54272209452521
