"env","cor"
"19CS",0.672673591375254
"19TA",0.769812940325501
"20CS",0.674656334891127
"20LY",0.459606878742909
"19CS",0.738767390581368
"19TA",0.75383228979453
"20CS",0.698319881261372
"20LY",0.648583105775065
"19CS",0.70794721725081
"19TA",0.767024325370384
"20CS",0.751775758565997
"20LY",0.497250764376231
"19CS",0.697099221488165
"19TA",0.820240956450053
"20CS",0.664735137909514
"20LY",0.399077552519277
"19CS",0.809283456423602
"19TA",0.838937402575246
"20CS",0.82107922475815
"20LY",0.643242022063847
