"env","cor"
"19CS",0.38628599239159
"19TA",0.843963900757051
"20CS",0.739398097216344
"20LY",0.603800813402029
"19CS",0.401757666626561
"19TA",0.863168328943181
"20CS",0.652470511181349
"20LY",0.644920783132665
"19CS",0.297974190314412
"19TA",0.72299786813219
"20CS",0.704299022909293
"20LY",0.495575562513164
"19CS",0.394525439312652
"19TA",0.821351408276484
"20CS",0.704186236811273
"20LY",0.668032596675538
"19CS",0.428165472029353
"19TA",0.834216685943097
"20CS",0.619531515849931
"20LY",0.714923571549798
