"env","cor"
"19CS",0.936549284978637
"19TA",0.932182608265184
"20CS",0.914248988540602
"20LY",0.898873080421959
"19CS",0.906277575259811
"19TA",0.911866174654714
"20CS",0.86809588232449
"20LY",0.812916099755137
"19CS",0.921725378232154
"19TA",0.879655947289014
"20CS",0.924524448220259
"20LY",0.891874932630967
"19CS",0.926627510984347
"19TA",0.819339509020046
"20CS",0.860013493388709
"20LY",0.889156496675003
"19CS",0.943693178007348
"19TA",0.90243633454846
"20CS",0.900070054194467
"20LY",0.850510102953806
