"env","cor"
"19CS",0.333019507836893
"19TA",0.348418304057628
"20CS",0.322255980746015
"20LY",0.34045501906928
"19CS",0.471173910590145
"19TA",0.531172661619154
"20CS",0.558805366383229
"20LY",0.323245534584976
"19CS",0.502856907341798
"19TA",0.605739440202628
"20CS",0.601651858636111
"20LY",0.415840537825265
"19CS",0.503383881333949
"19TA",0.678001474763156
"20CS",0.578297733554252
"20LY",0.587858271122489
"19CS",0.316650616635445
"19TA",0.237819807414194
"20CS",0.266226083083046
"20LY",0.523390632488711
