"env","cor"
"19CS",0.206414149804697
"19TA",0.578444835634876
"20CS",0.473632259038422
"20LY",0.320603348920195
"19CS",0.288640569192283
"19TA",0.763526572159501
"20CS",0.523948261322326
"20LY",0.384325143899473
"19CS",0.266066396110074
"19TA",0.645566675771419
"20CS",0.558680051868241
"20LY",0.307450721218018
"19CS",0.267607743967138
"19TA",0.663647895035945
"20CS",0.597621213180365
"20LY",0.422783035833371
"19CS",0.413480593203175
"19TA",0.598982671694038
"20CS",0.635582094986823
"20LY",0.339546242524399
