"env","cor"
"19CS",0.514917755505046
"19TA",0.5938624443765
"20CS",0.538914608585956
"20LY",0.552118205747116
"19CS",0.618185054834624
"19TA",0.627220388746958
"20CS",0.569037325072047
"20LY",0.678742817947486
"19CS",0.483770365042469
"19TA",0.363520390133554
"20CS",0.282922915471181
"20LY",0.695107798292229
"19CS",0.383374956822547
"19TA",0.177194620801441
"20CS",0.282496290547769
"20LY",0.665891427989557
"19CS",0.331415703083551
"19TA",0.434252693418811
"20CS",0.474213172833341
"20LY",0.605212807192927
