"env","cor"
"19CS",0.496356332173682
"19TA",0.340008213598815
"20CS",0.389211659390183
"20LY",0.372874511810538
"19CS",0.289118137909975
"19TA",0.442779143126696
"20CS",0.297768877093501
"20LY",0.27368756555202
"19CS",0.300589824063812
"19TA",0.189390218378213
"20CS",0.361680988546651
"20LY",-0.00995073935014546
"19CS",0.409182962096593
"19TA",0.357630570019699
"20CS",0.172773469236534
"20LY",0.549875314492409
"19CS",0.351259967459289
"19TA",0.412031596495767
"20CS",0.395728374070576
"20LY",0.0415812454659949
