"env","cor"
"19CS",0.875466275363556
"19TA",0.885739291150108
"20CS",0.812659079193283
"20LY",0.868942728641425
"19CS",0.875466275363556
"19TA",0.885739291150108
"20CS",0.812659079193283
"20LY",0.868942728641425
"19CS",0.875466275363556
"19TA",0.885739291150108
"20CS",0.812659079193283
"20LY",0.868942728641425
"19CS",0.875466275363556
"19TA",0.885739291150108
"20CS",0.812659079193283
"20LY",0.868942728641425
"19CS",0.875466275363556
"19TA",0.885739291150108
"20CS",0.812659079193283
"20LY",0.868942728641425
