"env","cor"
"19CS",0.218716117741275
"19TA",0.49663137286286
"20CS",0.320173488324018
"20LY",0.379873663128028
"19CS",0.308640565927333
"19TA",0.342009216613181
"20CS",0.313782126852351
"20LY",0.0473723863845186
"19CS",0.258641344191116
"19TA",0.507609088468816
"20CS",0.403700139075355
"20LY",0.524110290182483
"19CS",0.141668146327801
"19TA",0.591783594076817
"20CS",0.343840312249371
"20LY",0.320407816311047
"19CS",0.188050362522503
"19TA",0.52540776679731
"20CS",0.367011672760633
"20LY",0.253191771790474
