"env","cor"
"19CS",0.82262890733546
"19TA",0.8209394367654
"20CS",0.801435891350658
"20LY",0.752785342324652
"19CS",0.764889215507105
"19TA",0.621811599371955
"20CS",0.765166038270421
"20LY",0.670837035432486
"19CS",0.724493559766165
"19TA",0.760889063228396
"20CS",0.751035528082085
"20LY",0.639093190718018
"19CS",0.677666325622421
"19TA",0.730860378436264
"20CS",0.629615044086687
"20LY",0.445839050565598
"19CS",0.793574487067023
"19TA",0.726493145782749
"20CS",0.775828112095219
"20LY",0.611324802744237
