"env","cor"
"19CS",0.817737038059729
"19TA",0.781415459996754
"20CS",0.673827082802239
"20LY",0.77705388919537
"19CS",0.780291216543937
"19TA",0.758039825732054
"20CS",0.648922946753718
"20LY",0.77391558391951
"19CS",0.775219477736785
"19TA",0.664992904149744
"20CS",0.664056400328472
"20LY",0.709488389220002
"19CS",0.723499715302307
"19TA",0.838694169903456
"20CS",0.696517554135721
"20LY",0.706151807801857
"19CS",0.776969793766559
"19TA",0.831952160253208
"20CS",0.756593009329496
"20LY",0.722031922852164
