"env","cor"
"19CS",0.207857749901549
"19TA",0.436045670064458
"20CS",0.458406890264483
"20LY",0.312126948490019
"19CS",0.1635141269696
"19TA",0.150147933927378
"20CS",0.16632748818456
"20LY",0.0390657961234426
"19CS",0.0856427470504845
"19TA",0.299798839089287
"20CS",0.119718176144805
"20LY",0.259362937784565
"19CS",0.247774640443239
"19TA",0.212377559802318
"20CS",0.242630555937408
"20LY",0.468813397076545
"19CS",0.273870543973474
"19TA",0.455899915562999
"20CS",0.299111276319167
"20LY",0.21540826282613
