"env","cor"
"19CS",0.780887178517955
"19TA",0.832844892908522
"20CS",0.791777880449137
"20LY",0.592988164973245
"19CS",0.807171960509555
"19TA",0.7886300749121
"20CS",0.773877275196029
"20LY",0.681070267354277
"19CS",0.713854679290058
"19TA",0.636261400943276
"20CS",0.670210176992033
"20LY",0.644056497550035
"19CS",0.756873393843808
"19TA",0.826044803338066
"20CS",0.766044728950932
"20LY",0.694354467982531
"19CS",0.696317737780428
"19TA",0.6945752993304
"20CS",0.673002971088098
"20LY",0.671883757224858
