"env","cor"
"19CS",0.309083603562154
"19TA",0.606023651293906
"20CS",0.377515713826679
"20LY",0.116480491350462
"19CS",0.22180070111439
"19TA",0.399708898559179
"20CS",0.346212426391473
"20LY",0.0944999928458567
"19CS",0.350231755458804
"19TA",0.378364013977846
"20CS",0.337610306852211
"20LY",0.214463822302896
"19CS",0.306849586422597
"19TA",0.355505381617264
"20CS",0.310521789392627
"20LY",0.43691036316991
"19CS",0.305980228078964
"19TA",0.443513214477763
"20CS",0.391901571491486
"20LY",0.216210544593007
