"env","cor"
"19CS",0.832061173357541
"19TA",0.767826858593851
"20CS",0.640722909525201
"20LY",0.586493507435158
"19CS",0.799640366669456
"19TA",0.799599475708602
"20CS",0.666205022807551
"20LY",0.701853722771771
"19CS",0.742115337722653
"19TA",0.840178105075926
"20CS",0.719146107519394
"20LY",0.587841565964519
"19CS",0.726468196700545
"19TA",0.81282709543689
"20CS",0.623387342459051
"20LY",0.757567671778198
"19CS",0.786014197799622
"19TA",0.855772701314569
"20CS",0.770136463001693
"20LY",0.704457935154181
